Notes:  Facsimiles.",,Image
oai:ecommons.cornell.edu:1813/23439,Conservation Treatment Job # 12330,"Kroch Library Rare & Manuscripts (Non-Circulating)   
Call Number: Archives 4758","Conservation Treatment Job # 12330 - Description: 8 scrolls : col. ill. ; 41 x 143 cm., mounted to 44 x 161 paper. 
  
Summary: Late Qing dynasty scrolls with vivid descriptions on the culture and shipment of tea. Painting 7 shows a western person arriving at a tea agency, with laborers carrying packed tea onto a ship. Scroll 8 shows a ship with a flag, possibly United States.",,Image
oai:ecommons.cornell.edu:1813/23440,Conservation Treatment Job # 12334,"Kroch Library Rare & Manuscripts (Non-Circulating) 
Call Number: Archives  4763","Conservation Treatment Job # 12334 - Description: 1 item. 
Summary: Imperial order (cloth, framed) issued by the imperial court to honor the parents of Liu Guangrui, a civilian official in Jiaxing, Zhejiang Province. On the right of the order is Feng Tian Gao Ming, which means imperial order by the mandate of Heaven. Gao Ming signifies that this order was also issued for an official on or above 5th rank or his relative. The issuance date, as identified in the center, was on the 15th Day of the 10th Month in the 25th Year of Emperor Daoguang (Nov. 24th, 1845).",,Image
oai:ecommons.cornell.edu:1813/23442,Conservation Treatment Job # 12335,"Kroch Library Rare & Manuscripts (Non-Circulating) 
Call Number: Archives  4759","Conservation Treatment Job # 12335 - Description: 1 item. 
Summary: Scroll showing all of the major dynasties in Chinese history, with their significant features. 
Notes: In English.",,Image
oai:ecommons.cornell.edu:1813/23443,Conservation Treatment Job # 12337,"Kroch Library Rare & Manuscripts (Non-Circulating)
Call Number: 	Archives 4762","Conservation Treatment Job # 12337 - Description: 	 4 items ; 32 x 125 cm.
Summary:  The four scrolls are embroidery of the texts. As identified on the box and tag, they were done by a Chinese girl, Wang Yucheng, in 1924.",,Image
oai:ecommons.cornell.edu:1813/23479,Conservation Treatment Job # 12398,Kroch Library  CU 66,"Conservation Treatment Job # 12398 - Framed photograph - for Exhibit called Dawn’s Early Light: The First 50 Years of American Photography, October 20, 2011 – May 4, 2012",,Image
oai:ecommons.cornell.edu:1813/23480,Conservation Treatment Job # 12399,Kroch Library CU 66,"Conservation Treatment Job # 12399
 - Framed photograph - for Exhibit called Dawn’s Early Light: The First 50 Years of American Photography, October 20, 2011 – May 4, 2012",,Image
oai:ecommons.cornell.edu:1813/23482,Conservation Treatment Job # 12400,Kroch Library CU 25,"Conservation Treatment Job # 12400 - for Exhibit called Dawn’s Early Light: The First 50 Years of American Photography, October 20, 2011 – May 4, 2012",,Image
oai:ecommons.cornell.edu:1813/23483,Conservation Treatment Job # 12401,Kroch Library CU 07,"Conservation Treatment Job # 12401 - for Exhibit called Dawn’s Early Light: The First 50 Years of American Photography, October 20, 2011 – May 4, 2012",,Image
oai:ecommons.cornell.edu:1813/23484,Conservation Treatment Job # 12402,Kroch Library CU 28,"Conservation Treatment Job # 12402 - for Exhibit called Dawn’s Early Light: The First 50 Years of American Photography, October 20, 2011 – May 4, 2012",,Image
oai:ecommons.cornell.edu:1813/23485,Conservation Treatment Job # 12403,"Kroch Library Rare & Manuscripts (Non-Circulating) Archives 8043  ---  Formerly processed as:
CU 29",Conservation Treatment Job # 12403,,Image
oai:ecommons.cornell.edu:1813/23486,Conservation Treatment Job # 12404,Kroch Library CU 58,"Conservation Treatment Job # 12404 - for Exhibit called Dawn’s Early Light: The First 50 Years of American Photography, October 20, 2011 – May 4, 2012",,Image
oai:ecommons.cornell.edu:1813/23487,Conservation Treatment Job # 12405,Kroch Library CU 62,"Conservation Treatment Job # 12405 - for Exhibit called Dawn’s Early Light: The First 50 Years of American Photography, October 20, 2011 – May 4, 2012",,Image
oai:ecommons.cornell.edu:1813/23488,Conservation Treatment Job # 12406,Kroch Library CU 61,"Conservation Treatment Job # 12406 - for Exhibit called Dawn’s Early Light: The First 50 Years of American Photography, October 20, 2011 – May 4, 2012",,Image
oai:ecommons.cornell.edu:1813/23489,Conservation Treatment Job # 12407,Kroch Library CU 70,"Conservation Treatment Job # 12407 - for Exhibit called Dawn’s Early Light: The First 50 Years of American Photography, October 20, 2011 – May 4, 2012",,Image
oai:ecommons.cornell.edu:1813/23490,Conservation Treatment Job # 12408,Rare TR147.L64 T355 1839 +,"Conservation Treatment Job # 12408 - for Exhibit called Dawn’s Early Light: The First 50 Years of American Photography, October 20, 2011 – May 4, 2012",,Image
oai:ecommons.cornell.edu:1813/23491,Conservation Treatment Job # 12409,Rare arZ 43 +++,"Conservation Treatment Job # 12409 - for Photography Exhibit, Oct. 2011",,Image
oai:ecommons.cornell.edu:1813/23559,Conservation Treatment Job # 9026,"Mann Library Special Collections (Non-Circulating)
SB322 .P55 1831
Volumes : 	v.1; v.2","Conservation Treatment Job # 9026 - NEEDED FOR EXHIBIT WHICH BEGINS ON JUNE 1, 2002",,Image
oai:ecommons.cornell.edu:1813/23609,Conservation Treatment Job # 12411,Kroch Library Rare & Manuscripts (Non-Circulating)  Rare Books N7433.4.L9 S67,"Conservation Treatment Job # 12411 - Notes: 	Copy no. 16, signed by Luca and Herold.",,Image
oai:ecommons.cornell.edu:1813/23610,Conservation Treatment Job # 12410,"Archives
3830
Box 29
Folder 3","Conservation Treatment Job # 12410 --- Electronic Access: 	Finding aid ---
Summary: 	Poston Relocation Center records consist of National Opinion Research Center (NORC) and Poston Opinion Research Center (PORC) reports, autobiographies, observations, observer analyses, personality studies, transcripts of interviews, and other data documenting community government, education, employment, entertainment, food, health, housing, religion, social welfare, and camp organizations in Poston. Also included are WRA memoranda, camp administrative instructions, and administrators’ and evacuees’ notes and observations on various aspects of camp life, including evacuation and relocation. Many of the records analyze the interns’ day-to-day experiences as well as unusual occurrences such as a labor strike at Poston. There are numerous documents of a more personal nature, such as watercolor paintings by camp residents, depicting scenes of camp life and its landscape. In addition there are Japanese-American newspapers, camp newspapers, and pamphlets further depicting life at the Poston Relocation Center. There is also an extensive clipping file on Japanese-American relocation, an organization chart of Poston, a boundary map and blueprint of Manzanar, a scrapbook, yearbooks, and 137 watercolors, painted by Gene Sogioka.
	Statistical analyses and charts accompany many of the series within the collection.",,Image
oai:ecommons.cornell.edu:1813/23626,Conservation Treatment Job # 12412,"Cox Library of Music (Lincoln Hall)  
M2198 .M14 no.2",Conservation Treatment Job # 12412 - Description: 	1 close score (111 p.) ; 17 x 25 cm,,Image
oai:ecommons.cornell.edu:1813/23815,Conservation Treatment Job # 12414,Location: 	Kroch Library Rare & Manuscripts  21-2-3342  (recataloged from 21-2-118),"Conservation Treatment Job # 12414
 - Liberty Hyde Bailey   --   Camera and case  - for Exhibit called Dawn’s Early Light: The First 50 Years of American Photography, October 20, 2011 – May 4, 2012",,Image
oai:ecommons.cornell.edu:1813/23816,Conservation Treatment Job # 12415,CU178 - NOT YET CATALOGED IN VOYAGER 9/27/11,"Conservation Treatment Job # 12415
 - for Exhibit called Dawn’s Early Light: The First 50 Years of American Photography, October 20, 2011 – May 4, 2012",,Image
oai:ecommons.cornell.edu:1813/24360,Conservation Treatment Job # 12416,"RMC assigned number SL42, apparently this does not below to CUL","Conservation Treatment Job # 12416
 - BALTUS STONE, REVOLUITONARY WAR VETERAN quarter-plate daguerreotype, hand-tinted, in a blue paper mat with gilt-detail, cased, a manuscript inscription in ink laid over the case lining, 1846 - Quarter-plate  - for Exhibit called Dawn’s Early Light: The First 50 Years of American Photography, October 20, 2011 – May 4, 2012",,Image
oai:ecommons.cornell.edu:1813/24361,Conservation Treatment Job # 12417,RMC assigned number CU08,"Conservation Treatment Job # 12417
 - for Exhibit called Dawn’s Early Light: The First 50 Years of American Photography, October 20, 2011 – May 4, 2012",,Image
oai:ecommons.cornell.edu:1813/24362,Conservation Treatment Job # 12418,RMC assigned number SL04  -  apparently does not belong to CUL,"Conservation Treatment Job # 12418 
 - for Exhibit called Dawn’s Early Light: The First 50 Years of American Photography, October 20, 2011 – May 4, 2012",,Image
oai:ecommons.cornell.edu:1813/24363,Conservation Treatment Job # 12419,"RMC assigned number SL12 - 
apparently does not belong to CUL","Conservation Treatment Job # 12419
 - for Exhibit called Dawn’s Early Light: The First 50 Years of American Photography, October 20, 2011 – May 4, 2012",,Image
oai:ecommons.cornell.edu:1813/24364,Conservation Treatment Job # 12420,"RMC assigned number SL17 - 
apparently does not belong to CUL","Conservation Treatment Job # 12420
 - for Exhibit called Dawn’s Early Light: The First 50 Years of American Photography, October 20, 2011 – May 4, 2012",,Image
oai:ecommons.cornell.edu:1813/24365,Conservation Treatment Job # 12421,"RMC assigned 
CU04","Conservation Treatment Job # 12421
 - for Exhibit called Dawn’s Early Light: The First 50 Years of American Photography, October 20, 2011 – May 4, 2012",,Image
oai:ecommons.cornell.edu:1813/24366,Conservation Treatment Job # 12422,RMC assigned CU25  -  REX0037-009,"Conservation Treatment Job # 12422
 - for Exhibit called Dawn’s Early Light: The First 50 Years of American Photography, October 20, 2011 – May 4, 2012",,Image
oai:ecommons.cornell.edu:1813/24367,Conservation Treatment Job # 12423,RMC assigned CU24 - REX0037-009,"Conservation Treatment Job # 12423
 - for Exhibit called Dawn’s Early Light: The First 50 Years of American Photography, October 20, 2011 – May 4, 2012",,Image
oai:ecommons.cornell.edu:1813/24368,Conservation Treatment Job # 12424,RMC assigned CU123 - REX0037-010,"Conservation Treatment Job # 12424
 - for Exhibit called Dawn’s Early Light: The First 50 Years of American Photography, October 20, 2011 – May 4, 2012",,Image
oai:ecommons.cornell.edu:1813/24369,Conservation Treatment Job # 12425,RMC assigned CU05 - REX0037-011,"Conservation Treatment Job # 12425
 - for Exhibit called Dawn’s Early Light: The First 50 Years of American Photography, October 20, 2011 – May 4, 2012",,Image
oai:ecommons.cornell.edu:1813/24370,Conservation Treatment Job # 12426,RMC assigned CU141 - REX0037-013,"Conservation Treatment Job # 12426
 - for Exhibit called Dawn’s Early Light: The First 50 Years of American Photography, October 20, 2011 – May 4, 2012",,Image
oai:ecommons.cornell.edu:1813/24371,Conservation Treatment Job # 12427,RMC assigned CU10 - REX0037-005,"Conservation Treatment Job # 12427
 - for Exhibit called Dawn’s Early Light: The First 50 Years of American Photography, October 20, 2011 – May 4, 2012",,Image
oai:ecommons.cornell.edu:1813/24372,Conservation Treatment Job # 12428,RMC assigned  CU06  -  REX0037-004,"Conservation Treatment Job # 12428
 - for Exhibit called Dawn’s Early Light: The First 50 Years of American Photography, October 20, 2011 – May 4, 2012",,Image
oai:ecommons.cornell.edu:1813/24373,Conservation Treatment Job # 12429,RMC assigned  CU09  -  REX0037-012,"Conservation Treatment Job # 12429
 - for Exhibit called Dawn’s Early Light: The First 50 Years of American Photography, October 20, 2011 – May 4, 2012",,Image
oai:ecommons.cornell.edu:1813/24374,Conservation Treatment Job # 12430 & Conservation Treatment Job # 12455,"OLIN LH 1 .C805 ++  --  v.64, Feb-June 1946-47  --  v.64, Oct-Jan 1946-47  --  v.65, Sept=Jan 1947-48  --  v.65,  Feb-June 1948  --  v.66,  Sept=Jan 1948-49  --  v.66,  Feb-June 1949  --  v.75, Sept-Jan 1958-59   --  v.75, Feb-June 1958-59",Conservation Treatment Job # 12430 & Conservation Treatment Job # 12455,,Image
oai:ecommons.cornell.edu:1813/24375,Conservation Treatment Job # 12073,Kroch Library Rare & Manuscripts -  Huntington  G700 1879 .D36V,,,Image
oai:ecommons.cornell.edu:1813/24376,Conservation Treatment Job # 12081,"Location: Kroch Library Rare & Manuscripts  
Huntington G650 1833 .B12","Conservation Treatment Job #12081
 - Returned to RMC 8/5/2010 due to Fire Safety Project, worksheet refiled
 - Notes:   Provenance: Museum of the American Indian, Heye Foundation (bookplate); Huntington Free Library (stamp) 
 - To be treated as a part of the Native American HFL Grant",,Image
oai:ecommons.cornell.edu:1813/24377,Conservation Treatment Job # 12329,Kroch Library Rare & Manuscripts  Archives  4774,"Conservation Treatment Job # 12329 - Scrolls - Summary: This is a rubbing from a stone inscription of a portrait of Xuanzang (the buddhist monk), with a poem by Ouyang Jian. The portrait is by Li Zhisheng, stone carving by Guo Xi’an. The stone tablet is in Xing jiao si, a Buddhist temple located at Chang’an Xian, China; dated 1933. 
Notes: In Chinese.",,Image
oai:ecommons.cornell.edu:1813/24386,Conservation Treatment Job # 12327,Kroch Library Rare & Manuscripts (Non-Circulating) Call Number: Archive 4775,"Conservation Treatment Job # 12327 - Summary: Two of the 12 panels from the Kunming Hu Naval Exercise Album printed on silk. Kunming Hu is an artifical lake in the garden grounds of Yihe Yuan in Beijing, the naval exercises took place in the late 18th century. - Notes: In Chinese.",,Image
oai:ecommons.cornell.edu:1813/24391,Conservation Treatment Job # 12431,RMC assigned CU179  -  REX037-026,"Conservation Treatment Job # 12431

 - for Exhibit called Dawn’s Early Light: The First 50 Years of American Photography, October 20, 2011 – May 4, 2012 - 1/2 plate ambrotype",,Image
oai:ecommons.cornell.edu:1813/24392,Conservation Treatment Job # 12432,RMC assigned  SL09,"Conservation Treatment Job # 12432 
 - for Exhibit called Dawn’s Early Light: The First 50 Years of American Photography, October 20, 2011 – May 4, 2012 -- The Photographers and-Their Familv - Four images glued onto a-cabinet- sized black album page. One side contains three images: a tintype of photographer J.C. Gardner with a curly beard enclosed in a paper sleeve, an albumen of Gardner's wife with a thick braid wound around her head and a few ringlets hanging behind her ear, and fmally an albumen of the two brothers leaning on a photographer's camera. The images are ID' ed as J.C. Gardner, his brother, and Mrs. J. C. Gardner. A larger albumen of Mrs. Smith Schenck looking off into the distance has been glued to the other side of the page.",,Image
oai:ecommons.cornell.edu:1813/24393,Conservation Treatment Job # 12433,RMC assigned - CU67,"Conservation Treatment Job # 12433
 - for Exhibit called Dawn’s Early Light: The First 50 Years of American Photography, October 20, 2011 – May 4, 2012",,Image
oai:ecommons.cornell.edu:1813/24394,Conservation Treatment Job # 12434,RMC assigned -  CU155,"Conservation Treatment Job # 12434 
 - for Exhibit called Dawn’s Early Light: The First 50 Years of American Photography, October 20, 2011 – May 4, 2012
- https://catalog.library.cornell.edu/cgi-bin/Pwebrecon.cgi?BBID=382237&DB=local",,Image
oai:ecommons.cornell.edu:1813/24395,Conservation Treatment Job # 12435,Kroch Library - RMC assigned  -  CU68,"Conservation Treatment Job # 12435
 - for Exhibit called Dawn’s Early Light: The First 50 Years of American Photography, October 20, 2011 – May 4, 2012",,Image
oai:ecommons.cornell.edu:1813/24399,Conservation Treatment Job # 12436,RMC assigned:  CU 148 (SL30),"Conservation Treatment Job # 12436 
 - for Exhibit called Dawn’s Early Light: The First 50 Years of American Photography, October 20, 2011 – May 4, 2012",,Image
oai:ecommons.cornell.edu:1813/24400,Conservation Treatment Job # 12437,Law Library Trials K 540 .T75 no.32,"Conservation Treatment Job # 12437
 - Treated as a part of the Saving America's Treasures Grant for Early American Trials
 - There are 8 individual pamphlets bound together in this volume marked ""no.32"", each has a different title and author.",,Image
oai:ecommons.cornell.edu:1813/24401,Conservation Treatment Job # 12438,Law Library (Myron Taylor Hall) Trials K 540 .T75 no.29,"Conservation Treatment Job # 12438
 - Treated as a part of the Saving America's Treasures Grant for Early American Trials
 - There are 8 individual pamphlets bound together in this volume marked ""no.29"", each has a different title and author.",,Image
oai:ecommons.cornell.edu:1813/24402,Conservation Treatment Job # 12439,Law Library (Myron Taylor Hall) Trials K 540 .T75 no.22,"Conservation Treatment Job # 12439
 - Treated as a part of the Saving America's Treasures Grant for Early American Trials
 - There are 15 individual pamphlets bound together in this volume marked ""no.22"", each has a different title and author.",,Image
oai:ecommons.cornell.edu:1813/24403,Conservation Treatment Job # 12440,Cox Library of Music (Lincoln Hall) ML410.G56 T31 1938,Conservation Treatment Job # 12440,,Image
oai:ecommons.cornell.edu:1813/24413,Conservation Treatment Job # 12441,"Not property of CUL, belongs to Jay Walker","Conservation Treatment Job # 12441 - ""Jew Suss"" was a notorious propaganda film commissioned by Joseph Goebels and completed in 1940. The movie played on basic Nazi stereotypes of Jews having hooked noses and being materialistic, immoral, cunning, untrustworthy and physically unattractive. The main character, a Jew,,ensuccessfully pursues and then rapes a non-Jewish woman, who then commits suicide. He is executed, and all Jews are expelled from the state. The film was a huge success in Germany,
having over 20 million views. Rare printed program for the film, 8pp. large4to., Berlin, 1940,
listing cast members and giving a synposis of the film, with several scenes depicted within
including the titl character pursuing his ""prey"". Pages loose, some marginal tears, still overall very
good.",,Image
oai:ecommons.cornell.edu:1813/24415,Conservation Treatment Job # 12442,RMC assigned: CU 300,"Conservation Treatment Job # 12442
 - for Exhibit called Dawn’s Early Light: The First 50 Years of American Photography, October 20, 2011 – May 4, 2012",,Image
oai:ecommons.cornell.edu:1813/24426,Conservation Treatment Job # 12083,Kroch Library Rare & Manuscripts (Non-Circulating) Huntington F1063 .B41,"Conservation Treatment Job #12083
 - Returned to RMC 8/5/2010 due to Fire Safety Project, worksheet refiled
 - Notes:   Provenance: Museum of the American Indian, Heye Foundation (bookplate); Huntington Free Library (stamp) 
 - To be treated as a part of the Native American HFL Grant",,Image
oai:ecommons.cornell.edu:1813/24427,Conservation Treatment Job #12084,Kroch Library Rare & Manuscripts (Non-Circulating) Huntington F1032 .T27,"Conservation Treatment Job #12084
 - Returned to RMC 8/5/2010 due to Fire Safety Project, worksheet refiled
 - Notes:   Notes: Provenance: Museum of the American Indian, Heye Foundation (bookplate); Huntington Free Library (stamp); Seventh Regiment Military Library (bookplate)
 - To be treated as a part of the Native American HFL Grant",,Image
oai:ecommons.cornell.edu:1813/24428,Conservation Treatment Job #12085,Kroch Library Rare & Manuscripts (Non-Circulating) Huntington F1428 .C953,"Conservation Treatment Job #12085
 - Returned to RMC 8/5/2010 due to Fire Safety Project, worksheet refiled
 - Notes:   Provenance: Museum of the American Indian, Heye Foundation, Marshall H. Saville Collection (bookplate); Huntington Free Library (stamp)
 - To be treated as a part of the Native American HFL Grant",,Image
oai:ecommons.cornell.edu:1813/24429,Conservation Treatment Job #12086,Kroch Library Rare & Manuscripts (Non-Circulating) Huntington GN791 .F35,"Conservation Treatment Job #12086
 - Returned to RMC 8/5/2010 due to Fire Safety Project, worksheet refiled
 - Notes:  Provenance: Museum of the American Indian, Heye Foundation (bookplate); Huntington Free Library (stamp) 
 - To be treated as a part of the Native American HFL Grant",,Image
oai:ecommons.cornell.edu:1813/24430,Conservation Treatment Job #12087,Kroch Library Rare & Manuscripts (Non-Circulating) Huntington G665 1853 K2 A56,"Conservation Treatment Job #12087
 - Returned to RMC 8/5/2010 due to Fire Safety Project, worksheet refiled
 - Notes: ...illustrated by upwards of three hundred engravings, from sketches by the author ...  Provenance: Museum of the American Indian, Heye Foundation (bookplate); Huntington Free Library (stamp) 
 - To be treated as a part of the Native American HFL Grant",,Image
oai:ecommons.cornell.edu:1813/24431,Conservation Treatment Job #12088,Kroch Library Rare & Manuscripts (Non-Circulating) Huntington PM64 .B583G 1813,"Conservation Treatment Job #12088
 - Returned to RMC 8/5/2010 due to Fire Safety Project, worksheet refiled
 - Notes: Provenance: Museum of the American Indian, Heye Foundation (bookplate); Huntington Free Library; stamp: Astor Library; New York Public Library; In portfolio. 
 - To be treated as a part of the Native American HFL Grant",,Image
oai:ecommons.cornell.edu:1813/24432,Conservation Treatment Job #12092,Kroch Library Rare & Manuscripts (Non-Circulating) Huntington PM874 .B582B 1913,"Conservation Treatment Job #12092
 - Returned to RMC 8/5/2010 due to Fire Safety Project, worksheet refiled
 - Notes: Provenance: April Gwaltney (signature); Museum of the American Indian, Heye Foundation (bookplate); Huntington Free Library (stamp); Bound in greyboard. Notes: In Choctaw, t.p. in English and Choctaw.
 - To be treated as a part of the Native American HFL Grant",,Image
oai:ecommons.cornell.edu:1813/24433,Conservation Treatment Job #12093,Kroch Library Rare & Manuscripts (Non-Circulating) Huntington PM874 .B582B 1886,"Conservation Treatment Job #12093
 - Returned to RMC 8/5/2010 due to Fire Safety Project, worksheet refiled
 - Notes: Provenance: Wm. Ludwig & Frances Conrad Baker (bookplate); Museum of the American Indian, Heye Foundation (bookplate); Huntington Free Library (stamp); Bound in greyboard. 
 - Notes: In Choctaw, t.p. in English and Choctaw. 
 - To be treated as a part of the Native American HFL Grant",,Image
oai:ecommons.cornell.edu:1813/24434,Conservation Treatment Job #12094,Kroch Library Rare & Manuscripts (Non-Circulating) Huntington  G760 .C89H,"Conservation Treatment Job #12094
 - Returned to RMC 8/5/2010 due to Fire Safety Project, worksheet refiled
 - Notes: Huntington copy is in 2 v. Provenance: Museum of the American Indian, Heye Foundation, Marshall H. Saville Collection (bookplate); Huntington Free Library (stamp); Bryan Cooke (bookplate) 
 - To be treated as a part of the Native American HFL Grant",,Image
oai:ecommons.cornell.edu:1813/24435,Conservation Treatment Job #12096,Kroch Library Rare & Manuscripts (Non-Circulating) Huntington G420.P13V L2,"Conservation Treatment Job #12096
 - Returned to RMC 8/5/2010 due to Fire Safety Project, worksheet refiled
 - Tr. from the French.
 - Notes: Provenance: Museum of the American Indian, Heye Foundation (bookplate); Huntington Free Library (stamp); Washington Jackson (bookplate; signature) 
 - To be treated as a part of the Native American HFL Grant",,Image
oai:ecommons.cornell.edu:1813/24436,Conservation Treatment Job #12097,Kroch Library Rare & Manuscripts (Non-Circulating) Huntington G665 1848 .R52,"Conservation Treatment Job #12097
 - Returned to RMC 8/5/2010 due to Fire Safety Project, worksheet refiled
 - Notes: Provenance: Museum of the American Indian, Heye Foundation (bookplate); Huntington Free Library (stamp) 
 - To be treated as a part of the Native American HFL Grant",,Image
oai:ecommons.cornell.edu:1813/24437,Conservation Treatment Job #12100,Kroch Library Rare & Manuscripts (Non-Circulating) Huntington E99.Z9 B35,"Conservation Treatment Job #12100
 - Returned to RMC 8/5/2010 due to Fire Safety Project, worksheet refiled
 - To be treated as a part of the Native American HFL Grant
 - Notes: Provenance: Museum of the American Indian, Heye Foundation, Frederick W. Hodge Collection (bookplate); Huntington Free Library. Additional material available in 9209.",,Image
oai:ecommons.cornell.edu:1813/24438,Conservation Treatment Job #12105,"Kroch Library Rare & Manuscripts (Non-Circulating) 
Call Number: Huntington 
 G102 .E23E v.1, v.2, v.3, v.4, v.5, v.6","Conservation Treatment Job #12105
 - Returned to RMC 8/5/2010 due to Fire Safety Project, worksheet refiled
 - To be treated as a part of the Native American HFL Grant
 - Notes: Provenance: Museum of the American Indian, Heye Foundation (bookplate); Huntington Free Library (stamp)",,Image
oai:ecommons.cornell.edu:1813/24439,Conservation Treatment Job #12106,Kroch Library Rare & Manuscripts (Non-Circulating) Huntington GN700 1879 .B6,"Conservation Treatment Job #12106
 - Returned to RMC 8/5/2010 due to Fire Safety Project, worksheet refiled
 - To be treated as a part of the Native American HFL Grant
 - Notes: Provenance: Museum of the American Indian, Heye Foundation (bookplate); Huntington Free Library (stamp)",,Image
oai:ecommons.cornell.edu:1813/24440,Conservation Treatment Job #12107,Kroch Library Rare & Manuscripts (Non-Circulating) Huntington GN783 .D27,"Conservation Treatment Job #12107
 - Returned to RMC 8/5/2010 due to Fire Safety Project, worksheet refiled
 - To be treated as a part of the Native American HFL Grant
 - Notes: Provenance: Museum of the American Indian, Heye Foundation (bookplate); Huntington Free Library (stamp)",,Image
oai:ecommons.cornell.edu:1813/24441,Conservation Treatment Job #12108,Kroch Library Rare & Manuscripts (Non-Circulating) Huntington GN23 .P86,"Conservation Treatment Job #12108
 - Returned to RMC 8/5/2010 due to Fire Safety Project, worksheet refiled
 - To be treated as a part of the Native American HFL Grant
 - Notes: Provenance: Museum of the American Indian, Heye Foundation (bookplate); Huntington Free Library (stamp) 
 - 4th ed. edited and enl. by Edwin Norris",,Image
oai:ecommons.cornell.edu:1813/24442,Conservation Treatment Job #12144,Kroch Library Rare & Manuscripts (Request in advance) F1409 .A5 +,"Conservation Treatment Job #12144
 - Returned to RMC 8/5/2010 due to Fire Safety Project, worksheet refiled
 - To be treated as a part of the Native American HFL Grant
 - Notes: Provenance: Museum of the American Indian, Heye Foundation, Marshall H. Saville Collection (bookplate); Huntington Free Library (stamp)",,Image
oai:ecommons.cornell.edu:1813/24443,Conservation Treatment Job #12232,Kroch Library Rare & Manuscripts (Non-Circulating) Rare Books PQ8219.I15 H8 1940,Conservation Treatment Job #12232,,Image
oai:ecommons.cornell.edu:1813/24444,Conservation Treatment Job #12240,Kroch Library Rare & Manuscripts (Non-Circulating) Huntington F2936 .F18 +,"Conservation Treatment Job #12240
 - Returned to RMC 8/5/2010 due to Fire Safety Project, worksheet refiled
 - To be treated as a part of the Native American HFL Grant",,Image
oai:ecommons.cornell.edu:1813/24445,Conservation Treatment Job #12243,Kroch Library Rare & Manuscripts (Non-Circulating)Rare Books PA442.P85 L6 1603,"Conservation Treatment Job #12243
 - Returned to RMC 8/5/2010 due to Fire Safety Project, worksheet refiled",,Image
oai:ecommons.cornell.edu:1813/24447,Conservation Treatment Job #12259,Kroch Library Rare & Manuscripts (Non-Circulating) Archives 	4611,"Conservation Treatment Job #12259
 - Returned to RMC 8/5/2010 due to Fire Safety Project, worksheet refiled",,Image
oai:ecommons.cornell.edu:1813/24452,Conservation Treatment Job #12101,Kroch Library Rare & Manuscripts (Non-Circulating) Huntington F722 .W76,"Conservation Treatment Job #12101
 - Returned to RMC 8/5/2010 due to Fire Safety Project, worksheet refiled
 - To be treated as a part of the Native American HFL Grant
 - Notes: Provenance: Museum of the American Indian, Heye Foundation (bookplate); Huntington Free Library (stamp); Mercantile Library (bookplate; stamp); Mercantile Library Association (stamp)",,Image
oai:ecommons.cornell.edu:1813/24506,Conservation Treatment Job #12102,Kroch Library Rare & Manuscripts (Non-Circulating) Huntington F801.W3 S6J,"Conservation Treatment Job #12102
 - Returned to RMC 8/5/2010 due to Fire Safety Project, worksheet refiled
 - To be treated as a part of the Native American HFL Grant
 - Notes: Provenance: Museum of the American Indian, Heye Foundation (bookplate); Huntington Free Library (stamp); A.E. Douglas (signature)",,Image
oai:ecommons.cornell.edu:1813/24507,Conservation Treatment Job #12104,Kroch Library Rare & Manuscripts (Non-Circulating) Huntington F1751 .S628,"Conservation Treatment Job #12104
 - Treated as a part of the Native American HFL Grant
 - Notes: Provenance: Huntington Free Library (stamp)",,Image
oai:ecommons.cornell.edu:1813/24508,Conservation Treatment Job #12253,Kroch Library Rare & Manuscripts (Non-Circulating)  Archives 4621,"Conservation Treatment Job #12253
 - Returned to RMC 8/5/2010 due to Fire Safety Project, worksheet refiled  -  Summary: 	Letters, manuscripts, broadsides, pictures, documents, and objects by, to, belonging to, or about Wordsworth and his family. Includes first drafts of poems Wordsworth later published in Yarrow Revisited (1835); 51 of the sonnets published in Ecclesiastical Sketches, in an early fair copy before final revision for publication; manuscripts of 10 additional sonnets sent to Wordsworth’s first American editor, Prof. Henry Reed; and a transcript made before publication of the poem ""Composed Upon an Evening of Extraordinary Splendour and Beauty."" Also included are manuscripts by Samuel Taylor Coleridge, Sara Hutchinson, Dorothy Wordsworth, Mary Wordsworth, Thomas De Quincey, Robert Southey, Lord Byron, and John Keats. Byron manuscript is a draft of an unfinished short story; Keats manuscript is a fragment of his poem ""Isabella."" Coleridge manuscripts include a first version of ""Dejection: An Ode,"" a draft of a variant of ""The Eolian Harp,"" and other poems; fragments of essays; and notes on Schiller’s plays The Piccolomini and The Death of Wallenstein. Autograph manuscript of Mary Monkhouse sonnet ""Unquiet Childhood here by special grace"", likely in the hand of Dora Wordsworth.
